calligrapher_id,character,std_glyph_key,calligrapher,character_id,glyph_id,script_id,script,image_path
377,疲,kai/U+075B2,智永,3647,3647,0,楷,final_images/141985.png
801,疲,li/U+075B2,赵孟𫖯,3647,31751,4,隶,final_images/142009.png
480,疵,kai/U+075B5,欧阳通,3648,3648,0,楷,final_images/142026.png
0,疹,li/U+075B9,others,3649,31753,4,隶,final_images/142063.png
801,疾,kai/U+075BE,赵孟𫖯,3653,3653,0,楷,final_images/142103.png
0,疾,kai/U+075BE,others,3653,3653,0,楷,final_images/142104.png
0,疾,kai/U+075BE,others,3653,3653,0,楷,final_images/142105.png
479,疾,kai/U+075BE,欧阳询,3653,3653,0,楷,final_images/142106.png
992,疾,kai/U+075BE,黄庭坚,3653,3653,0,楷,final_images/142107.png
0,疾,kai/U+075BE,others,3653,3653,0,楷,final_images/142108.png
93,疾,kai/U+075BE,刘墉,3653,3653,0,楷,final_images/142109.png
0,疾,li/U+075BE,others,3653,31757,4,隶,final_images/142229.png
0,疾,li/U+075BE,others,3653,31757,4,隶,final_images/142230.png
0,疾,li/U+075BE,others,3653,31757,4,隶,final_images/142231.png
0,疾,li/U+075BE,others,3653,31757,4,隶,final_images/142232.png
0,疾,li/U+075BE,others,3653,31757,4,隶,final_images/142233.png
0,疾,li/U+075BE,others,3653,31757,4,隶,final_images/142234.png
519,疾,li/U+075BE,沈曾植,3653,31757,4,隶,final_images/142235.png
631,疾,li/U+075BE,睡虎地简牍,3653,31757,4,隶,final_images/142236.png
631,疾,li/U+075BE,睡虎地简牍,3653,31757,4,隶,final_images/142237.png
742,病,kai/U+075C5,薛稷,3655,3655,0,楷,final_images/142280.png
0,病,li/U+075C5,others,3655,31759,4,隶,final_images/142340.png
0,病,li/U+075C5,others,3655,31759,4,隶,final_images/142341.png
0,病,li/U+075C5,others,3655,31759,4,隶,final_images/142342.png
0,病,li/U+075C5,others,3655,31759,4,隶,final_images/142343.png
0,病,li/U+075C5,others,3655,31759,4,隶,final_images/142344.png
0,病,li/U+075C5,others,3655,31759,4,隶,final_images/142345.png
0,病,li/U+075C5,others,3655,31759,4,隶,final_images/142346.png
0,病,li/U+075C5,others,3655,31759,4,隶,final_images/142347.png
216,痍,li/U+075CD,墨迹,3658,31762,4,隶,final_images/142376.png
208,痒,kai/U+075D2,国铨,3660,3660,0,楷,final_images/142394.png
642,痛,kai/U+075DB,碑刻,3663,3663,0,楷,final_images/142461.png
642,痛,kai/U+075DB,碑刻,3663,3663,0,楷,final_images/142462.png
801,痛,kai/U+075DB,赵孟𫖯,3663,3663,0,楷,final_images/142463.png
847,痛,kai/U+075DB,郑道昭,3663,3663,0,楷,final_images/142464.png
216,痛,li/U+075DB,墨迹,3663,31767,4,隶,final_images/142508.png
216,痛,li/U+075DB,墨迹,3663,31767,4,隶,final_images/142509.png
0,痛,li/U+075DB,others,3663,31767,4,隶,final_images/142510.png
0,痛,li/U+075DB,others,3663,31767,4,隶,final_images/142511.png
0,痛,li/U+075DB,others,3663,31767,4,隶,final_images/142512.png
0,痛,li/U+075DB,others,3663,31767,4,隶,final_images/142513.png
0,痛,li/U+075DB,others,3663,31767,4,隶,final_images/142514.png
208,痩,kai/U+075E9,国铨,3666,3666,0,楷,final_images/142537.png
639,痩,li/U+075E9,石涛,3666,31770,4,隶,final_images/142545.png
216,痴,kai/U+075F4,墨迹,3668,3668,0,楷,final_images/142566.png
216,痴,kai/U+075F4,墨迹,3668,3668,0,楷,final_images/142567.png
179,痾,kai/U+075FE,吴彩鸾,3670,3670,0,楷,final_images/142590.png
597,痾,kai/U+075FE,王知敬,3670,3670,0,楷,final_images/142591.png
216,瘁,li/U+07601,墨迹,3672,31776,4,隶,final_images/142614.png
0,瘞,kai/U+0761E,others,3677,3677,0,楷,final_images/142654.png
642,瘥,kai/U+07625,碑刻,3679,3679,0,楷,final_images/142682.png
795,瘥,kai/U+07625,赵之谦,3679,3679,0,楷,final_images/142683.png
801,瘦,kai/U+07626,赵孟𫖯,3680,3680,0,楷,final_images/142708.png
208,瘦,kai/U+07626,国铨,3680,3680,0,楷,final_images/142709.png
855,瘦,li/U+07626,金农,3680,31784,4,隶,final_images/142734.png
597,瘧,kai/U+07627,王知敬,3681,3681,0,楷,final_images/142737.png
0,瘧,li/U+07627,others,3681,31785,4,隶,final_images/142744.png
0,瘳,li/U+07633,others,3682,31786,4,隶,final_images/142796.png
0,瘽,li/U+0763D,others,3686,31790,4,隶,final_images/142835.png
179,療,kai/U+07642,吴彩鸾,3687,3687,0,楷,final_images/142840.png
828,癃,li/U+07643,邓石如,3688,31792,4,隶,final_images/142857.png
0,癈,kai/U+07648,others,3689,3689,0,楷,final_images/142860.png
742,癈,kai/U+07648,薛稷,3689,3689,0,楷,final_images/142861.png
601,癈,kai/U+07648,王羲之,3689,3689,0,楷,final_images/142862.png
855,癈,li/U+07648,金农,3689,31793,4,隶,final_images/142864.png
216,癖,li/U+07656,墨迹,3692,31796,4,隶,final_images/142908.png
795,癘,kai/U+07658,赵之谦,3693,3693,0,楷,final_images/142912.png
631,癘,li/U+07658,睡虎地简牍,3693,31797,4,隶,final_images/142920.png
208,癡,kai/U+07661,国铨,3695,3695,0,楷,final_images/142931.png
742,癡,kai/U+07661,薛稷,3695,3695,0,楷,final_images/142932.png
0,癸,kai/U+07678,others,3698,3698,0,楷,final_images/142980.png
424,癸,kai/U+07678,李邕,3698,3698,0,楷,final_images/142981.png
760,癸,kai/U+07678,褚遂良,3698,3698,0,楷,final_images/142982.png
130,癸,kai/U+07678,古文四声韵,3698,3698,0,楷,final_images/142983.png
703,癸,kai/U+07678,苏轼,3698,3698,0,楷,final_images/142984.png
601,癸,kai/U+07678,王羲之,3698,3698,0,楷,final_images/142985.png
601,癸,kai/U+07678,王羲之,3698,3698,0,楷,final_images/142986.png
0,癸,li/U+07678,others,3698,31802,4,隶,final_images/143174.png
0,癸,li/U+07678,others,3698,31802,4,隶,final_images/143175.png
0,癸,li/U+07678,others,3698,31802,4,隶,final_images/143176.png
53,癸,li/U+07678,何绍基,3698,31802,4,隶,final_images/143177.png
631,癸,li/U+07678,睡虎地简牍,3698,31802,4,隶,final_images/143178.png
631,癸,li/U+07678,睡虎地简牍,3698,31802,4,隶,final_images/143179.png
130,癹,kai/U+07679,古文四声韵,3699,3699,0,楷,final_images/143182.png
642,登,kai/U+0767B,碑刻,3700,3700,0,楷,final_images/143205.png
642,登,kai/U+0767B,碑刻,3700,3700,0,楷,final_images/143206.png
801,登,kai/U+0767B,赵孟𫖯,3700,3700,0,楷,final_images/143207.png
716,登,kai/U+0767B,萧显庆,3700,3700,0,楷,final_images/143208.png
461,登,kai/U+0767B,柳公权,3700,3700,0,楷,final_images/143209.png
956,登,kai/U+0767B,颜真卿,3700,3700,0,楷,final_images/143210.png
518,登,kai/U+0767B,沈度,3700,3700,0,楷,final_images/143211.png
644,登,kai/U+0767B,祝允明,3700,3700,0,楷,final_images/143212.png
0,登,kai/U+0767B,others,3700,3700,0,楷,final_images/143213.png
377,登,kai/U+0767B,智永,3700,3700,0,楷,final_images/143214.png
801,登,li/U+0767B,赵孟𫖯,3700,31804,4,隶,final_images/143266.png
413,登,li/U+0767B,李权,3700,31804,4,隶,final_images/143267.png
0,登,li/U+0767B,others,3700,31804,4,隶,final_images/143268.png
0,登,li/U+0767B,others,3700,31804,4,隶,final_images/143269.png
0,登,li/U+0767B,others,3700,31804,4,隶,final_images/143270.png
0,登,li/U+0767B,others,3700,31804,4,隶,final_images/143271.png
0,登,li/U+0767B,others,3700,31804,4,隶,final_images/143272.png
0,登,li/U+0767B,others,3700,31804,4,隶,final_images/143273.png
0,登,li/U+0767B,others,3700,31804,4,隶,final_images/143274.png
0,登,li/U+0767B,others,3700,31804,4,隶,final_images/143275.png
53,登,li/U+0767B,何绍基,3700,31804,4,隶,final_images/143276.png
464,登,li/U+0767B,桂馥,3700,31804,4,隶,final_images/143277.png
589,登,li/U+0767B,王澍,3700,31804,4,隶,final_images/143278.png
855,登,li/U+0767B,金农,3700,31804,4,隶,final_images/143279.png
855,登,li/U+0767B,金农,3700,31804,4,隶,final_images/143280.png
801,發,kai/U+0767C,赵孟𫖯,3701,3701,0,楷,final_images/143285.png
0,發,kai/U+0767C,others,3701,3701,0,楷,final_images/143286.png
0,發,kai/U+0767C,others,3701,3701,0,楷,final_images/143287.png
0,發,kai/U+0767C,others,3701,3701,0,楷,final_images/143288.png
461,發,kai/U+0767C,柳公权,3701,3701,0,楷,final_images/143289.png
760,發,kai/U+0767C,褚遂良,3701,3701,0,楷,final_images/143290.png
956,發,kai/U+0767C,颜真卿,3701,3701,0,楷,final_images/143291.png
302,發,kai/U+0767C,张即之,3701,3701,0,楷,final_images/143292.png
672,發,kai/U+0767C,米芾,3701,3701,0,楷,final_images/143293.png
736,發,kai/U+0767C,蔡襄,3701,3701,0,楷,final_images/143294.png
797,發,kai/U+0767C,赵佶,3701,3701,0,楷,final_images/143295.png
806,發,kai/U+0767C,赵构,3701,3701,0,楷,final_images/143296.png
644,發,kai/U+0767C,祝允明,3701,3701,0,楷,final_images/143297.png
318,發,kai/U+0767C,张裕钊,3701,3701,0,楷,final_images/143298.png
0,發,kai/U+0767C,others,3701,3701,0,楷,final_images/143299.png
377,發,kai/U+0767C,智永,3701,3701,0,楷,final_images/143300.png
171,發,li/U+0767C,吴叡,3701,31805,4,隶,final_images/143380.png
801,發,li/U+0767C,赵孟𫖯,3701,31805,4,隶,final_images/143381.png
0,發,li/U+0767C,others,3701,31805,4,隶,final_images/143382.png
940,發,li/U+0767C,韩择木,3701,31805,4,隶,final_images/143383.png
0,發,li/U+0767C,others,3701,31805,4,隶,final_images/143384.png
0,發,li/U+0767C,others,3701,31805,4,隶,final_images/143385.png
0,發,li/U+0767C,others,3701,31805,4,隶,final_images/143386.png
0,發,li/U+0767C,others,3701,31805,4,隶,final_images/143387.png
0,發,li/U+0767C,others,3701,31805,4,隶,final_images/143388.png
0,發,li/U+0767C,others,3701,31805,4,隶,final_images/143389.png
448,發,li/U+0767C,杨法,3701,31805,4,隶,final_images/143390.png
844,發,li/U+0767C,郑簠,3701,31805,4,隶,final_images/143391.png
642,白,kai/U+0767D,碑刻,3702,3702,0,楷,final_images/143407.png
642,白,kai/U+0767D,碑刻,3702,3702,0,楷,final_images/143408.png
0,白,kai/U+0767D,others,3702,3702,0,楷,final_images/143409.png
0,白,kai/U+0767D,others,3702,3702,0,楷,final_images/143410.png
716,白,kai/U+0767D,萧显庆,3702,3702,0,楷,final_images/143411.png
461,白,kai/U+0767D,柳公权,3702,3702,0,楷,final_images/143412.png
479,白,kai/U+0767D,欧阳询,3702,3702,0,楷,final_images/143413.png
956,白,kai/U+0767D,颜真卿,3702,3702,0,楷,final_images/143414.png
797,白,kai/U+0767D,赵佶,3702,3702,0,楷,final_images/143415.png
644,白,kai/U+0767D,祝允明,3702,3702,0,楷,final_images/143416.png
318,白,kai/U+0767D,张裕钊,3702,3702,0,楷,final_images/143417.png
0,白,kai/U+0767D,others,3702,3702,0,楷,final_images/143418.png
377,白,kai/U+0767D,智永,3702,3702,0,楷,final_images/143419.png
801,白,li/U+0767D,赵孟𫖯,3702,31806,4,隶,final_images/143604.png
940,白,li/U+0767D,韩择木,3702,31806,4,隶,final_images/143605.png
0,白,li/U+0767D,others,3702,31806,4,隶,final_images/143606.png
0,白,li/U+0767D,others,3702,31806,4,隶,final_images/143607.png
0,白,li/U+0767D,others,3702,31806,4,隶,final_images/143608.png
0,白,li/U+0767D,others,3702,31806,4,隶,final_images/143609.png
0,白,li/U+0767D,others,3702,31806,4,隶,final_images/143610.png
0,白,li/U+0767D,others,3702,31806,4,隶,final_images/143611.png
507,白,li/U+0767D,汪士慎,3702,31806,4,隶,final_images/143612.png
589,白,li/U+0767D,王澍,3702,31806,4,隶,final_images/143613.png
828,白,li/U+0767D,邓石如,3702,31806,4,隶,final_images/143614.png
844,白,li/U+0767D,郑簠,3702,31806,4,隶,final_images/143615.png
855,白,li/U+0767D,金农,3702,31806,4,隶,final_images/143616.png
855,白,li/U+0767D,金农,3702,31806,4,隶,final_images/143617.png
642,百,kai/U+0767E,碑刻,3703,3703,0,楷,final_images/143634.png
642,百,kai/U+0767E,碑刻,3703,3703,0,楷,final_images/143635.png
642,百,kai/U+0767E,碑刻,3703,3703,0,楷,final_images/143636.png
801,百,kai/U+0767E,赵孟𫖯,3703,3703,0,楷,final_images/143637.png
0,百,kai/U+0767E,others,3703,3703,0,楷,final_images/143638.png
0,百,kai/U+0767E,others,3703,3703,0,楷,final_images/143639.png
609,百,kai/U+0767E,王远,3703,3703,0,楷,final_images/143640.png
461,百,kai/U+0767E,柳公权,3703,3703,0,楷,final_images/143641.png
480,百,kai/U+0767E,欧阳通,3703,3703,0,楷,final_images/143642.png
746,百,kai/U+0767E,虞世南,3703,3703,0,楷,final_images/143643.png
760,百,kai/U+0767E,褚遂良,3703,3703,0,楷,final_images/143644.png
703,百,kai/U+0767E,苏轼,3703,3703,0,楷,final_images/143645.png
805,百,kai/U+0767E,赵昚,3703,3703,0,楷,final_images/143646.png
795,百,kai/U+0767E,赵之谦,3703,3703,0,楷,final_images/143647.png
377,百,kai/U+0767E,智永,3703,3703,0,楷,final_images/143648.png
171,百,li/U+0767E,吴叡,3703,31807,4,隶,final_images/143766.png
428,百,li/U+0767E,李隆基,3703,31807,4,隶,final_images/143767.png
0,百,li/U+0767E,others,3703,31807,4,隶,final_images/143768.png
0,百,li/U+0767E,others,3703,31807,4,隶,final_images/143769.png
0,百,li/U+0767E,others,3703,31807,4,隶,final_images/143770.png
0,百,li/U+0767E,others,3703,31807,4,隶,final_images/143771.png
0,百,li/U+0767E,others,3703,31807,4,隶,final_images/143772.png
0,百,li/U+0767E,others,3703,31807,4,隶,final_images/143773.png
0,百,li/U+0767E,others,3703,31807,4,隶,final_images/143774.png
0,百,li/U+0767E,others,3703,31807,4,隶,final_images/143775.png
0,百,li/U+0767E,others,3703,31807,4,隶,final_images/143776.png
0,百,li/U+0767E,others,3703,31807,4,隶,final_images/143777.png
0,百,li/U+0767E,others,3703,31807,4,隶,final_images/143778.png
0,百,li/U+0767E,others,3703,31807,4,隶,final_images/143779.png
0,百,li/U+0767E,others,3703,31807,4,隶,final_images/143780.png
0,百,li/U+0767E,others,3703,31807,4,隶,final_images/143781.png
0,百,li/U+0767E,others,3703,31807,4,隶,final_images/143782.png
0,百,li/U+0767E,others,3703,31807,4,隶,final_images/143783.png
0,百,li/U+0767E,others,3703,31807,4,隶,final_images/143784.png
0,百,li/U+0767E,others,3703,31807,4,隶,final_images/143785.png
0,百,li/U+0767E,others,3703,31807,4,隶,final_images/143786.png
0,百,li/U+0767E,others,3703,31807,4,隶,final_images/143787.png
182,百,li/U+0767E,吴熙载,3703,31807,4,隶,final_images/143788.png
392,百,li/U+0767E,朱彝尊,3703,31807,4,隶,final_images/143789.png
450,百,li/U+0767E,杨绳祖,3703,31807,4,隶,final_images/143790.png
810,百,li/U+0767E,赵魏,3703,31807,4,隶,final_images/143791.png
828,百,li/U+0767E,邓石如,3703,31807,4,隶,final_images/143792.png
844,百,li/U+0767E,郑簠,3703,31807,4,隶,final_images/143793.png
631,百,li/U+0767E,睡虎地简牍,3703,31807,4,隶,final_images/143794.png
631,百,li/U+0767E,睡虎地简牍,3703,31807,4,隶,final_images/143795.png
797,皃,kai/U+07683,赵佶,3705,3705,0,楷,final_images/143807.png
644,皃,kai/U+07683,祝允明,3705,3705,0,楷,final_images/143808.png
377,的,kai/U+07684,智永,3706,3706,0,楷,final_images/143829.png
216,的,li/U+07684,墨迹,3706,31810,4,隶,final_images/143850.png
0,的,li/U+07684,others,3706,31810,4,隶,final_images/143851.png
589,的,li/U+07684,王澍,3706,31810,4,隶,final_images/143852.png
801,皆,kai/U+07686,赵孟𫖯,3707,3707,0,楷,final_images/143873.png
0,皆,kai/U+07686,others,3707,3707,0,楷,final_images/143874.png
424,皆,kai/U+07686,李邕,3707,3707,0,楷,final_images/143875.png
746,皆,kai/U+07686,虞世南,3707,3707,0,楷,final_images/143876.png
760,皆,kai/U+07686,褚遂良,3707,3707,0,楷,final_images/143877.png
760,皆,kai/U+07686,褚遂良,3707,3707,0,楷,final_images/143878.png
703,皆,kai/U+07686,苏轼,3707,3707,0,楷,final_images/143879.png
797,皆,kai/U+07686,赵佶,3707,3707,0,楷,final_images/143880.png
377,皆,kai/U+07686,智永,3707,3707,0,楷,final_images/143881.png
801,皆,li/U+07686,赵孟𫖯,3707,31811,4,隶,final_images/143995.png
0,皆,li/U+07686,others,3707,31811,4,隶,final_images/143996.png
428,皆,li/U+07686,李隆基,3707,31811,4,隶,final_images/143997.png
987,皆,li/U+07686,黄伯思,3707,31811,4,隶,final_images/143998.png
0,皆,li/U+07686,others,3707,31811,4,隶,final_images/143999.png
0,皆,li/U+07686,others,3707,31811,4,隶,final_images/144000.png
0,皆,li/U+07686,others,3707,31811,4,隶,final_images/144001.png
0,皆,li/U+07686,others,3707,31811,4,隶,final_images/144002.png
0,皆,li/U+07686,others,3707,31811,4,隶,final_images/144003.png
0,皆,li/U+07686,others,3707,31811,4,隶,final_images/144004.png
0,皆,li/U+07686,others,3707,31811,4,隶,final_images/144005.png
0,皆,li/U+07686,others,3707,31811,4,隶,final_images/144006.png
0,皆,li/U+07686,others,3707,31811,4,隶,final_images/144007.png
0,皆,li/U+07686,others,3707,31811,4,隶,final_images/144008.png
0,皆,li/U+07686,others,3707,31811,4,隶,final_images/144009.png
0,皆,li/U+07686,others,3707,31811,4,隶,final_images/144010.png
0,皆,li/U+07686,others,3707,31811,4,隶,final_images/144011.png
0,皆,li/U+07686,others,3707,31811,4,隶,final_images/144012.png
0,皆,li/U+07686,others,3707,31811,4,隶,final_images/144013.png
0,皆,li/U+07686,others,3707,31811,4,隶,final_images/144014.png
828,皆,li/U+07686,邓石如,3707,31811,4,隶,final_images/144015.png
631,皆,li/U+07686,睡虎地简牍,3707,31811,4,隶,final_images/144016.png
801,皇,kai/U+07687,赵孟𫖯,3708,3708,0,楷,final_images/144029.png
0,皇,kai/U+07687,others,3708,3708,0,楷,final_images/144030.png
0,皇,kai/U+07687,others,3708,3708,0,楷,final_images/144031.png
0,皇,kai/U+07687,others,3708,3708,0,楷,final_images/144032.png
0,皇,kai/U+07687,others,3708,3708,0,楷,final_images/144033.png
0,皇,kai/U+07687,others,3708,3708,0,楷,final_images/144034.png
609,皇,kai/U+07687,王远,3708,3708,0,楷,final_images/144035.png
345,皇,kai/U+07687,怀仁,3708,3708,0,楷,final_images/144036.png
479,皇,kai/U+07687,欧阳询,3708,3708,0,楷,final_images/144037.png
479,皇,kai/U+07687,欧阳询,3708,3708,0,楷,final_images/144038.png
760,皇,kai/U+07687,褚遂良,3708,3708,0,楷,final_images/144039.png
760,皇,kai/U+07687,褚遂良,3708,3708,0,楷,final_images/144040.png
130,皇,kai/U+07687,古文四声韵,3708,3708,0,楷,final_images/144041.png
568,皇,kai/U+07687,王宠,3708,3708,0,楷,final_images/144042.png
171,皇,li/U+07687,吴叡,3708,31812,4,隶,final_images/144150.png
801,皇,li/U+07687,赵孟𫖯,3708,31812,4,隶,final_images/144151.png
940,皇,li/U+07687,韩择木,3708,31812,4,隶,final_images/144152.png
518,皇,li/U+07687,沈度,3708,31812,4,隶,final_images/144153.png
0,皇,li/U+07687,others,3708,31812,4,隶,final_images/144154.png
0,皇,li/U+07687,others,3708,31812,4,隶,final_images/144155.png
0,皇,li/U+07687,others,3708,31812,4,隶,final_images/144156.png
0,皇,li/U+07687,others,3708,31812,4,隶,final_images/144157.png
0,皇,li/U+07687,others,3708,31812,4,隶,final_images/144158.png
0,皇,li/U+07687,others,3708,31812,4,隶,final_images/144159.png
0,皇,li/U+07687,others,3708,31812,4,隶,final_images/144160.png
0,皇,li/U+07687,others,3708,31812,4,隶,final_images/144161.png
0,皇,li/U+07687,others,3708,31812,4,隶,final_images/144162.png
589,皇,li/U+07687,王澍,3708,31812,4,隶,final_images/144163.png
795,皇,li/U+07687,赵之谦,3708,31812,4,隶,final_images/144164.png
844,皇,li/U+07687,郑簠,3708,31812,4,隶,final_images/144165.png
920,皇,li/U+07687,陈鸿寿,3708,31812,4,隶,final_images/144166.png
760,皋,kai/U+0768B,褚遂良,3709,3709,0,楷,final_images/144186.png
760,皋,kai/U+0768B,褚遂良,3709,3709,0,楷,final_images/144187.png
736,皋,kai/U+0768B,蔡襄,3709,3709,0,楷,final_images/144188.png
1001,皋,kai/U+0768B,黄道周,3709,3709,0,楷,final_images/144189.png
855,皋,kai/U+0768B,金农,3709,3709,0,楷,final_images/144190.png
171,皋,li/U+0768B,吴叡,3709,31813,4,隶,final_images/144220.png
801,皋,li/U+0768B,赵孟𫖯,3709,31813,4,隶,final_images/144221.png
0,皋,li/U+0768B,others,3709,31813,4,隶,final_images/144222.png
589,皋,li/U+0768B,王澍,3709,31813,4,隶,final_images/144223.png
642,皎,kai/U+0768E,碑刻,3710,3710,0,楷,final_images/144234.png
992,皓,kai/U+07693,黄庭坚,3711,3711,0,楷,final_images/144251.png
365,皓,kai/U+07693,文徵明,3711,3711,0,楷,final_images/144252.png
591,皓,kai/U+07693,王献之,3711,3711,0,楷,final_images/144253.png
318,皓,kai/U+07693,张裕钊,3711,3711,0,楷,final_images/144254.png
0,皓,li/U+07693,others,3711,31815,4,隶,final_images/144270.png
688,皓,li/U+07693,翁方纲,3711,31815,4,隶,final_images/144271.png
801,皙,kai/U+07699,赵孟𫖯,3712,3712,0,楷,final_images/144281.png
801,皮,kai/U+076AE,赵孟𫖯,3714,3714,0,楷,final_images/144310.png
178,皮,kai/U+076AE,吴彩鸞,3714,3714,0,楷,final_images/144311.png
179,皮,kai/U+076AE,吴彩鸾,3714,3714,0,楷,final_images/144312.png
0,皮,li/U+076AE,others,3714,31818,4,隶,final_images/144367.png
116,盃,li/U+076C3,华复,3719,31823,4,隶,final_images/144497.png
995,盃,li/U+076C3,黄楚桥,3719,31823,4,隶,final_images/144498.png
196,盆,kai/U+076C6,和,3722,3722,0,楷,final_images/144531.png
642,盆,kai/U+076C6,碑刻,3722,3722,0,楷,final_images/144532.png
642,盆,kai/U+076C6,碑刻,3722,3722,0,楷,final_images/144533.png
424,盈,kai/U+076C8,李邕,3723,3723,0,楷,final_images/144556.png
956,盈,kai/U+076C8,颜真卿,3723,3723,0,楷,final_images/144557.png
797,盈,kai/U+076C8,赵佶,3723,3723,0,楷,final_images/144558.png
806,盈,kai/U+076C8,赵构,3723,3723,0,楷,final_images/144559.png
568,盈,kai/U+076C8,王宠,3723,3723,0,楷,final_images/144560.png
318,盈,kai/U+076C8,张裕钊,3723,3723,0,楷,final_images/144561.png
377,盈,kai/U+076C8,智永,3723,3723,0,楷,final_images/144562.png
171,盈,li/U+076C8,吴叡,3723,31827,4,隶,final_images/144629.png
801,盈,li/U+076C8,赵孟𫖯,3723,31827,4,隶,final_images/144630.png
0,盈,li/U+076C8,others,3723,31827,4,隶,final_images/144631.png
589,盈,li/U+076C8,王澍,3723,31827,4,隶,final_images/144632.png
130,盉,kai/U+076C9,古文四声韵,3724,3724,0,楷,final_images/144636.png
642,益,kai/U+076CA,碑刻,3725,3725,0,楷,final_images/144670.png
642,益,kai/U+076CA,碑刻,3725,3725,0,楷,final_images/144671.png
642,益,kai/U+076CA,碑刻,3725,3725,0,楷,final_images/144672.png
642,益,kai/U+076CA,碑刻,3725,3725,0,楷,final_images/144673.png
0,益,kai/U+076CA,others,3725,3725,0,楷,final_images/144674.png
0,益,kai/U+076CA,others,3725,3725,0,楷,final_images/144675.png
461,益,kai/U+076CA,柳公权,3725,3725,0,楷,final_images/144676.png
479,益,kai/U+076CA,欧阳询,3725,3725,0,楷,final_images/144677.png
746,益,kai/U+076CA,虞世南,3725,3725,0,楷,final_images/144678.png
760,益,kai/U+076CA,褚遂良,3725,3725,0,楷,final_images/144679.png
797,益,kai/U+076CA,赵佶,3725,3725,0,楷,final_images/144680.png
399,益,kai/U+076CA,朱耷,3725,3725,0,楷,final_images/144681.png
377,益,kai/U+076CA,智永,3725,3725,0,楷,final_images/144682.png
801,益,li/U+076CA,赵孟𫖯,3725,31829,4,隶,final_images/144765.png
428,益,li/U+076CA,李隆基,3725,31829,4,隶,final_images/144766.png
0,益,li/U+076CA,others,3725,31829,4,隶,final_images/144767.png
0,益,li/U+076CA,others,3725,31829,4,隶,final_images/144768.png
0,益,li/U+076CA,others,3725,31829,4,隶,final_images/144769.png
118,益,li/U+076CA,卞永誉,3725,31829,4,隶,final_images/144770.png
464,益,li/U+076CA,桂馥,3725,31829,4,隶,final_images/144771.png
828,益,li/U+076CA,邓石如,3725,31829,4,隶,final_images/144772.png
996,益,li/U+076CA,黄楷瘿,3725,31829,4,隶,final_images/144773.png
0,盖,kai/U+076D6,others,3729,3729,0,楷,final_images/144843.png
424,盖,kai/U+076D6,李邕,3729,3729,0,楷,final_images/144844.png
461,盖,kai/U+076D6,柳公权,3729,3729,0,楷,final_images/144845.png
479,盖,kai/U+076D6,欧阳询,3729,3729,0,楷,final_images/144846.png
956,盖,kai/U+076D6,颜真卿,3729,3729,0,楷,final_images/144847.png
956,盖,kai/U+076D6,颜真卿,3729,3729,0,楷,final_images/144848.png
703,盖,kai/U+076D6,苏轼,3729,3729,0,楷,final_images/144849.png
797,盖,kai/U+076D6,赵佶,3729,3729,0,楷,final_images/144850.png
568,盖,kai/U+076D6,王宠,3729,3729,0,楷,final_images/144851.png
644,盖,kai/U+076D6,祝允明,3729,3729,0,楷,final_images/144852.png
467,盖,kai/U+076D6,梁同书,3729,3729,0,楷,final_images/144853.png
377,盖,kai/U+076D6,智永,3729,3729,0,楷,final_images/144854.png
642,盖,li/U+076D6,碑刻,3729,31833,4,隶,final_images/144855.png
642,盖,li/U+076D6,碑刻,3729,31833,4,隶,final_images/144856.png
0,盖,li/U+076D6,others,3729,31833,4,隶,final_images/144857.png
0,盖,li/U+076D6,others,3729,31833,4,隶,final_images/144858.png
0,盖,li/U+076D6,others,3729,31833,4,隶,final_images/144859.png
0,盖,li/U+076D6,others,3729,31833,4,隶,final_images/144860.png
0,盖,li/U+076D6,others,3729,31833,4,隶,final_images/144861.png
53,盖,li/U+076D6,何绍基,3729,31833,4,隶,final_images/144862.png
118,盖,li/U+076D6,卞永誉,3729,31833,4,隶,final_images/144863.png
644,盗,kai/U+076D7,祝允明,3730,3730,0,楷,final_images/144884.png
801,盛,kai/U+076DB,赵孟𫖯,3732,3732,0,楷,final_images/144926.png
0,盛,kai/U+076DB,others,3732,3732,0,楷,final_images/144927.png
461,盛,kai/U+076DB,柳公权,3732,3732,0,楷,final_images/144928.png
746,盛,kai/U+076DB,虞世南,3732,3732,0,楷,final_images/144929.png
760,盛,kai/U+076DB,褚遂良,3732,3732,0,楷,final_images/144930.png
760,盛,kai/U+076DB,褚遂良,3732,3732,0,楷,final_images/144931.png
760,盛,kai/U+076DB,褚遂良,3732,3732,0,楷,final_images/144932.png
956,盛,kai/U+076DB,颜真卿,3732,3732,0,楷,final_images/144933.png
806,盛,kai/U+076DB,赵构,3732,3732,0,楷,final_images/144934.png
377,盛,kai/U+076DB,智永,3732,3732,0,楷,final_images/144935.png
801,盛,li/U+076DB,赵孟𫖯,3732,31836,4,隶,final_images/144991.png
0,盛,li/U+076DB,others,3732,31836,4,隶,final_images/144992.png
0,盛,li/U+076DB,others,3732,31836,4,隶,final_images/144993.png
0,盛,li/U+076DB,others,3732,31836,4,隶,final_images/144994.png
0,盛,li/U+076DB,others,3732,31836,4,隶,final_images/144995.png
0,盛,li/U+076DB,others,3732,31836,4,隶,final_images/144996.png
0,盛,li/U+076DB,others,3732,31836,4,隶,final_images/144997.png
