filepath,character,script_name,script_id,calligrapher,calligrapher_id,character_id,glyph_id
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\欧阳询\男-楷-唐-欧阳询-48989.png,男,楷,0,欧阳询,479,3594,3594
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\欧阳询\畏-楷-唐-欧阳询-49310.png,畏,楷,0,欧阳询,479,3605,3605
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\欧阳询\畏-草-唐-欧阳询-49323.png,畏,草,2,欧阳询,479,3605,23605
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\欧阳询\留-楷-唐-欧阳询-49457.png,留,楷,0,欧阳询,479,3609,3609
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\欧阳询\畝-草-唐-欧阳询-49588.png,畝,草,2,欧阳询,479,3613,23613
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\欧阳询\畢-楷-唐-欧阳询-49649.png,畢,楷,0,欧阳询,479,3615,3615
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\欧阳询\略-楷-唐-欧阳询-49718.png,略,楷,0,欧阳询,479,3618,3618
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\欧阳询\畫-草-唐-欧阳询-49913.png,畫,草,2,欧阳询,479,3621,23621
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\欧阳询\畫-行-唐-欧阳询-49894.png,畫,行,3,欧阳询,479,3621,33621
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\欧阳询\異-草-唐-欧阳询-50173.png,異,草,2,欧阳询,479,3624,23624
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\欧阳询\當-草-唐-欧阳询-50325.png,當,草,2,欧阳询,479,3625,23625
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\欧阳询\疑-草-唐-欧阳询-50823.png,疑,草,2,欧阳询,479,3639,23639
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\欧阳询\疲-草-唐-欧阳询-51024.png,疲,草,2,欧阳询,479,3647,23647
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\欧阳询\疾-楷-唐-欧阳询-51257.png,疾,楷,0,欧阳询,479,3653,3653
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\欧阳询\痛-行-唐-欧阳询-51560.png,痛,行,3,欧阳询,479,3663,33663
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\欧阳询\白-楷-唐-欧阳询-53079.png,白,楷,0,欧阳询,479,3702,3702
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\欧阳询\百-楷-唐-欧阳询-53316.png,百,楷,0,欧阳询,479,3703,3703
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\欧阳询\百-草-唐-欧阳询-53355.png,百,草,2,欧阳询,479,3703,23703
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\欧阳询\百-行-唐-欧阳询-53335.png,百,行,3,欧阳询,479,3703,33703
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\欧阳询\的-草-唐-欧阳询-53433.png,的,草,2,欧阳询,479,3706,23706
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\欧阳询\的-行-唐-欧阳询-53426.png,的,行,3,欧阳询,479,3706,33706
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\欧阳询\皆-楷-唐-欧阳询-53583.png,皆,楷,0,欧阳询,479,3707,3707
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\欧阳询\皆-草-唐-欧阳询-53625.png,皆,草,2,欧阳询,479,3707,23707
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\欧阳询\皇-楷-唐-欧阳询-53810.png,皇,楷,0,欧阳询,479,3708,3708
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\欧阳询\皇-楷-唐-欧阳询-53811.png,皇,楷,0,欧阳询,479,3708,3708
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\欧阳询\皇-行-唐-欧阳询-53820.png,皇,行,3,欧阳询,479,3708,33708
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\欧阳询\盈-行-唐-欧阳询-54362.png,盈,行,3,欧阳询,479,3723,33723
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\欧阳询\益-楷-唐-欧阳询-54520.png,益,楷,0,欧阳询,479,3725,3725
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\欧阳询\益-行-唐-欧阳询-54531.png,益,行,3,欧阳询,479,3725,33725
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\欧阳询\盖-楷-唐-欧阳询-54656.png,盖,楷,0,欧阳询,479,3729,3729
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\欧阳询\盛-楷-唐-欧阳询-54731.png,盛,楷,0,欧阳询,479,3732,3732
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\欧阳询\盟-草-唐-欧阳询-54903.png,盟,草,2,欧阳询,479,3735,23735
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\欧阳询\盟-行-唐-欧阳询-54901.png,盟,行,3,欧阳询,479,3735,33735
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\欧阳询\盡-楷-唐-欧阳询-55034.png,盡,楷,0,欧阳询,479,3737,3737
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\欧阳询\盡-行-唐-欧阳询-55051.png,盡,行,3,欧阳询,479,3737,33737
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\欧阳询\盡-行-唐-欧阳询-55052.png,盡,行,3,欧阳询,479,3737,33737
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\欧阳询\監-楷-唐-欧阳询-55176.png,監,楷,0,欧阳询,479,3738,3738
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\欧阳询\盧-楷-唐-欧阳询-55329.png,盧,楷,0,欧阳询,479,3742,3742
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\欧阳询\目-草-唐-欧阳询-55556.png,目,草,2,欧阳询,479,3747,23747
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\欧阳询\直-楷-唐-欧阳询-55704.png,直,楷,0,欧阳询,479,3750,3750
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\欧阳询\相-楷-唐-欧阳询-55909.png,相,楷,0,欧阳询,479,3751,3751
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\欧阳询\相-草-唐-欧阳询-55951.png,相,草,2,欧阳询,479,3751,23751
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\欧阳询\相-行-唐-欧阳询-55931.png,相,行,3,欧阳询,479,3751,33751
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\欧阳询\眀-楷-唐-欧阳询-56084.png,眀,楷,0,欧阳询,479,3755,3755
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\欧阳询\省-草-唐-欧阳询-56218.png,省,草,2,欧阳询,479,3756,23756
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\欧阳询\省-行-唐-欧阳询-56201.png,省,行,3,欧阳询,479,3756,33756
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\欧阳询\眺-草-唐-欧阳询-57117.png,眺,草,2,欧阳询,479,3780,23780
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\欧阳询\眾-楷-唐-欧阳询-57266.png,眾,楷,0,欧阳询,479,3782,3782
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\欧阳询\睢-楷-唐-欧阳询-57510.png,睢,楷,0,欧阳询,479,3788,3788
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\欧阳询\睪-行-唐-欧阳询-57650.png,睪,行,3,欧阳询,479,3792,33792
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\欧阳询\睾-草-唐-欧阳询-57729.png,睾,草,2,欧阳询,479,3796,23796
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\欧阳询\瞻-草-唐-欧阳询-58043.png,瞻,草,2,欧阳询,479,3811,23811
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\欧阳询\矜-草-唐-欧阳询-58251.png,矜,草,2,欧阳询,479,3818,23818
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\欧阳询\知-楷-唐-欧阳询-58647.png,知,楷,0,欧阳询,479,3823,3823
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\欧阳询\矩-楷-唐-欧阳询-58778.png,矩,楷,0,欧阳询,479,3825,3825
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\欧阳询\矩-草-唐-欧阳询-58786.png,矩,草,2,欧阳询,479,3825,23825
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\欧阳询\矯-草-唐-欧阳询-58886.png,矯,草,2,欧阳询,479,3827,23827
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\欧阳询\石-楷-唐-欧阳询-59078.png,石,楷,0,欧阳询,479,3830,3830
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\欧阳询\石-草-唐-欧阳询-59125.png,石,草,2,欧阳询,479,3830,23830
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\欧阳询\砌-楷-唐-欧阳询-59217.png,砌,楷,0,欧阳询,479,3834,3834
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\欧阳询\研-草-唐-欧阳询-59259.png,研,草,2,欧阳询,479,3836,23836
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\欧阳询\砥-楷-唐-欧阳询-59298.png,砥,楷,0,欧阳询,479,3837,3837
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\欧阳询\硏-草-唐-欧阳询-59458.png,硏,草,2,欧阳询,479,3842,23842
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\欧阳询\碑-楷-唐-欧阳询-59674.png,碑,楷,0,欧阳询,479,3849,3849
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\欧阳询\碑-草-唐-欧阳询-59691.png,碑,草,2,欧阳询,479,3849,23849
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\欧阳询\碣-楷-唐-欧阳询-59775.png,碣,楷,0,欧阳询,479,3852,3852
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\欧阳询\碣-草-唐-欧阳询-59783.png,碣,草,2,欧阳询,479,3852,23852
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\欧阳询\碧-楷-唐-欧阳询-59812.png,碧,楷,0,欧阳询,479,3853,3853
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\欧阳询\磐-楷-唐-欧阳询-59998.png,磐,楷,0,欧阳询,479,3863,3863
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\欧阳询\磐-行-唐-欧阳询-60000.png,磐,行,3,欧阳询,479,3863,33863
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\欧阳询\磨-楷-唐-欧阳询-60112.png,磨,楷,0,欧阳询,479,3867,3867
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\欧阳询\磨-草-唐-欧阳询-60124.png,磨,草,2,欧阳询,479,3867,23867
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\欧阳询\磨-行-唐-欧阳询-60116.png,磨,行,3,欧阳询,479,3867,33867
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\欧阳询\磨-行-唐-欧阳询-60117.png,磨,行,3,欧阳询,479,3867,33867
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\欧阳询\磻-草-唐-欧阳询-60246.png,磻,草,2,欧阳询,479,3871,23871
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\欧阳询\礫-楷-唐-欧阳询-60418.png,礫,楷,0,欧阳询,479,3877,3877
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\欧阳询\示-行-唐-欧阳询-60531.png,示,行,3,欧阳询,479,3879,33879
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\欧阳询\礻-行-唐-欧阳询-60634.png,礻,行,3,欧阳询,479,3880,33880
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\欧阳询\社-楷-唐-欧阳询-60702.png,社,楷,0,欧阳询,479,3882,3882
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\欧阳询\祀-草-唐-欧阳询-60861.png,祀,草,2,欧阳询,479,3884,23884
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\欧阳询\祖-楷-唐-欧阳询-61145.png,祖,楷,0,欧阳询,479,3894,3894
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\欧阳询\祖-行-唐-欧阳询-61151.png,祖,行,3,欧阳询,479,3894,33894
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\欧阳询\祗-草-唐-欧阳询-61193.png,祗,草,2,欧阳询,479,3895,23895
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\欧阳询\神-行-唐-欧阳询-61458.png,神,行,3,欧阳询,479,3899,33899
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\欧阳询\祥-楷-唐-欧阳询-61595.png,祥,楷,0,欧阳询,479,3902,3902
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\欧阳询\祭-草-唐-欧阳询-61710.png,祭,草,2,欧阳询,479,3906,23906
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\欧阳询\祭-行-唐-欧阳询-61704.png,祭,行,3,欧阳询,479,3906,33906
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\欧阳询\祿-楷-唐-欧阳询-61849.png,祿,楷,0,欧阳询,479,3913,3913
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\欧阳询\祿-草-唐-欧阳询-61864.png,祿,草,2,欧阳询,479,3913,23913
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\欧阳询\禄-楷-唐-欧阳询-61964.png,禄,楷,0,欧阳询,479,3916,3916
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\欧阳询\禄-草-唐-欧阳询-61979.png,禄,草,2,欧阳询,479,3916,23916
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\欧阳询\禍-楷-唐-欧阳询-62036.png,禍,楷,0,欧阳询,479,3920,3920
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\欧阳询\禍-行-唐-欧阳询-62045.png,禍,行,3,欧阳询,479,3920,33920
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\欧阳询\福-楷-唐-欧阳询-62158.png,福,楷,0,欧阳询,479,3922,3922
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\欧阳询\福-行-唐-欧阳询-62168.png,福,行,3,欧阳询,479,3922,33922
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\欧阳询\禪-草-唐-欧阳询-62386.png,禪,草,2,欧阳询,479,3933,23933
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\欧阳询\禮-楷-唐-欧阳询-62464.png,禮,楷,0,欧阳询,479,3934,3934
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\欧阳询\禹-楷-唐-欧阳询-62617.png,禹,楷,0,欧阳询,479,3938,3938
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\欧阳询\禹-草-唐-欧阳询-62635.png,禹,草,2,欧阳询,479,3938,23938
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\欧阳询\禽-楷-唐-欧阳询-62744.png,禽,楷,0,欧阳询,479,3942,3942
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\欧阳询\禽-草-唐-欧阳询-62762.png,禽,草,2,欧阳询,479,3942,23942
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\欧阳询\禽-行-唐-欧阳询-62755.png,禽,行,3,欧阳询,479,3942,33942
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\欧阳询\秉-草-唐-欧阳询-63151.png,秉,草,2,欧阳询,479,3950,23950
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\欧阳询\秋-行-唐-欧阳询-63268.png,秋,行,3,欧阳询,479,3951,33951
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\欧阳询\秋-行-唐-欧阳询-63269.png,秋,行,3,欧阳询,479,3951,33951
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\欧阳询\科-楷-唐-欧阳询-63395.png,科,楷,0,欧阳询,479,3955,3955
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\欧阳询\秦-草-唐-欧阳询-63613.png,秦,草,2,欧阳询,479,3959,23959
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\欧阳询\稅-草-唐-欧阳询-63883.png,稅,草,2,欧阳询,479,3968,23968
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\欧阳询\稅-行-唐-欧阳询-63880.png,稅,行,3,欧阳询,479,3968,33968
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\欧阳询\税-草-唐-欧阳询-64023.png,税,草,2,欧阳询,479,3971,23971
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\欧阳询\税-行-唐-欧阳询-64020.png,税,行,3,欧阳询,479,3971,33971
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\欧阳询\稱-行-唐-欧阳询-64319.png,稱,行,3,欧阳询,479,3979,33979
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\欧阳询\稷-草-唐-欧阳询-64401.png,稷,草,2,欧阳询,479,3980,23980
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\欧阳询\稼-草-唐-欧阳询-64491.png,稼,草,2,欧阳询,479,3982,23982
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\欧阳询\稼-行-唐-欧阳询-64487.png,稼,行,3,欧阳询,479,3982,33982
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\欧阳询\積-楷-唐-欧阳询-64806.png,積,楷,0,欧阳询,479,3987,3987
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\欧阳询\積-行-唐-欧阳询-64814.png,積,行,3,欧阳询,479,3987,33987
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\欧阳询\穡-草-唐-欧阳询-64975.png,穡,草,2,欧阳询,479,3992,23992
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\欧阳询\穡-行-唐-欧阳询-64970.png,穡,行,3,欧阳询,479,3992,33992
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\欧阳询\穢-楷-唐-欧阳询-64991.png,穢,楷,0,欧阳询,479,3993,3993
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\欧阳询\穴-楷-唐-欧阳询-65114.png,穴,楷,0,欧阳询,479,3998,3998
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\欧阳询\空-行-唐-欧阳询-65264.png,空,行,3,欧阳询,479,4002,34002
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\欧阳询\窮-楷-唐-欧阳询-65682.png,窮,楷,0,欧阳询,479,4021,4021
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\欧阳询\立-楷-唐-欧阳询-66159.png,立,楷,0,欧阳询,479,4031,4031
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\欧阳询\立-行-唐-欧阳询-66167.png,立,行,3,欧阳询,479,4031,34031
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\欧阳询\立-行-唐-欧阳询-66169.png,立,行,3,欧阳询,479,4031,34031
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\欧阳询\竟-行-唐-欧阳询-66327.png,竟,行,3,欧阳询,479,4034,34034
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\欧阳询\竟-行-唐-欧阳询-66329.png,竟,行,3,欧阳询,479,4034,34034
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\欧阳询\竟-行-唐-欧阳询-按老帖-62.png,竟,行,3,欧阳询,479,4034,34034
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\欧阳询\竟-行-唐-欧阳询-按老帖-72.png,竟,行,3,欧阳询,479,4034,34034
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\欧阳询\章-楷-唐-欧阳询-66470.png,章,楷,0,欧阳询,479,4035,4035
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\欧阳询\章-行-唐-欧阳询-66478.png,章,行,3,欧阳询,479,4035,34035
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\欧阳询\竦-楷-唐-欧阳询-66629.png,竦,楷,0,欧阳询,479,4037,4037
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\欧阳询\竭-楷-唐-欧阳询-66684.png,竭,楷,0,欧阳询,479,4040,4040
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\欧阳询\笋-草-唐-欧阳询-67092.png,笋,草,2,欧阳询,479,4050,24050
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\欧阳询\笋-行-唐-欧阳询-67087.png,笋,行,3,欧阳询,479,4050,34050
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\欧阳询\笋-行-唐-欧阳询-67088.png,笋,行,3,欧阳询,479,4050,34050
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\欧阳询\笏-楷-唐-欧阳询-67103.png,笏,楷,0,欧阳询,479,4051,4051
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\欧阳询\策-楷-唐-欧阳询-67814.png,策,楷,0,欧阳询,479,4076,4076
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\欧阳询\筵-草-唐-欧阳询-68020.png,筵,草,2,欧阳询,479,4085,24085
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\欧阳询\箭-楷-唐-欧阳询-68271.png,箭,楷,0,欧阳询,479,4097,4097
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\欧阳询\箱-草-唐-欧阳询-68308.png,箱,草,2,欧阳询,479,4099,24099
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\欧阳询\節-草-唐-欧阳询-68513.png,節,草,2,欧阳询,479,4104,24104
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\欧阳询\篡-行-唐-欧阳询-68787.png,篡,行,3,欧阳询,479,4113,34113
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\欧阳询\篤-行-唐-欧阳询-68828.png,篤,行,3,欧阳询,479,4114,34114
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\欧阳询\簒-行-唐-欧阳询-69059.png,簒,行,3,欧阳询,479,4123,34123
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\欧阳询\簡-草-唐-欧阳询-69137.png,簡,草,2,欧阳询,479,4127,24127
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\欧阳询\米-楷-唐-欧阳询-69680.png,米,楷,0,欧阳询,479,4148,4148
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\欧阳询\粉-楷-唐-欧阳询-69740.png,粉,楷,0,欧阳询,479,4149,4149
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\欧阳询\粕-楷-唐-欧阳询-69778.png,粕,楷,0,欧阳询,479,4151,4151
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\欧阳询\粟-楷-唐-欧阳询-69862.png,粟,楷,0,欧阳询,479,4153,4153
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\欧阳询\粤-楷-唐-欧阳询-69909.png,粤,楷,0,欧阳询,479,4155,4155
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\欧阳询\粵-楷-唐-欧阳询-70039.png,粵,楷,0,欧阳询,479,4161,4161
G:\GitHub\DiT\MCCD\MCCD\MCCD-Calligrapher\calligrapher_dataset\欧阳询\精-楷-唐-欧阳询-70161.png,精,楷,0,欧阳询,479,4164,4164
