image_path,calligrapher,script,character,calligrapher_id,script_id,character_id,glyph_id,aug,std_path,source,src_image_path,old_50k_id
data/50k/imgs/032514.png,康里巎巎,行,唐,9018,3,914,914,,data/50k/std/032514.png,hcsu_wild,data/hcsu_kxl/imgs/wild/康里巎巎-行/唐.png,032514
data/50k/imgs/032515.png,康里巎巎,行,四,9018,3,1010,1010,,data/50k/std/032515.png,hcsu_wild,data/hcsu_kxl/imgs/wild/康里巎巎-行/四.png,032515
data/50k/imgs/032516.png,康里巎巎,行,因,9018,3,22091,22091,,data/50k/std/032516.png,hcsu_wild,data/hcsu_kxl/imgs/wild/康里巎巎-行/因.png,032516
data/50k/imgs/032517.png,康里巎巎,行,固,9018,3,1019,1019,,data/50k/std/032517.png,hcsu_wild,data/hcsu_kxl/imgs/wild/康里巎巎-行/固.png,032517
data/50k/imgs/032518.png,康里巎巎,行,图,9018,3,54102,54102,,data/50k/std/032518.png,hcsu_wild,data/hcsu_kxl/imgs/wild/康里巎巎-行/图.png,032518
data/50k/imgs/032519.png,康里巎巎,行,地,9018,3,1040,1040,,data/50k/std/032519.png,hcsu_wild,data/hcsu_kxl/imgs/wild/康里巎巎-行/地.png,032519
data/50k/imgs/032520.png,康里巎巎,行,坐,9018,3,1050,1050,,data/50k/std/032520.png,hcsu_wild,data/hcsu_kxl/imgs/wild/康里巎巎-行/坐.png,032520
data/50k/imgs/032521.png,康里巎巎,行,坚,9018,3,54284,54284,,data/50k/std/032521.png,hcsu_wild,data/hcsu_kxl/imgs/wild/康里巎巎-行/坚.png,032521
data/50k/imgs/032522.png,康里巎巎,行,城,9018,3,1075,1075,,data/50k/std/032522.png,hcsu_wild,data/hcsu_kxl/imgs/wild/康里巎巎-行/城.png,032522
data/50k/imgs/032523.png,康里巎巎,行,基,9018,3,1083,1083,,data/50k/std/032523.png,hcsu_wild,data/hcsu_kxl/imgs/wild/康里巎巎-行/基.png,032523
data/50k/imgs/032524.png,康里巎巎,行,壁,9018,3,1139,1139,,data/50k/std/032524.png,hcsu_wild,data/hcsu_kxl/imgs/wild/康里巎巎-行/壁.png,032524
data/50k/imgs/032525.png,康里巎巎,行,士,9018,3,29258,29258,,data/50k/std/032525.png,hcsu_wild,data/hcsu_kxl/imgs/wild/康里巎巎-行/士.png,032525
data/50k/imgs/032526.png,康里巎巎,行,壮,9018,3,1156,1156,,data/50k/std/032526.png,hcsu_wild,data/hcsu_kxl/imgs/wild/康里巎巎-行/壮.png,032526
data/50k/imgs/032527.png,康里巎巎,行,夏,9018,3,29276,29276,,data/50k/std/032527.png,hcsu_wild,data/hcsu_kxl/imgs/wild/康里巎巎-行/夏.png,032527
data/50k/imgs/032528.png,康里巎巎,行,外,9018,3,1178,1178,,data/50k/std/032528.png,hcsu_wild,data/hcsu_kxl/imgs/wild/康里巎巎-行/外.png,032528
data/50k/imgs/032529.png,康里巎巎,行,多,9018,3,1180,1180,,data/50k/std/032529.png,hcsu_wild,data/hcsu_kxl/imgs/wild/康里巎巎-行/多.png,032529
data/50k/imgs/032530.png,康里巎巎,行,大,9018,3,1184,1184,,data/50k/std/032530.png,hcsu_wild,data/hcsu_kxl/imgs/wild/康里巎巎-行/大.png,032530
data/50k/imgs/032531.png,康里巎巎,行,天,9018,3,1186,1186,,data/50k/std/032531.png,hcsu_wild,data/hcsu_kxl/imgs/wild/康里巎巎-行/天.png,032531
data/50k/imgs/032532.png,康里巎巎,行,太,9018,3,1187,1187,,data/50k/std/032532.png,hcsu_wild,data/hcsu_kxl/imgs/wild/康里巎巎-行/太.png,032532
data/50k/imgs/032533.png,康里巎巎,行,夫,9018,3,1188,1188,,data/50k/std/032533.png,hcsu_wild,data/hcsu_kxl/imgs/wild/康里巎巎-行/夫.png,032533
data/50k/imgs/032534.png,康里巎巎,行,夷,9018,3,1195,1195,,data/50k/std/032534.png,hcsu_wild,data/hcsu_kxl/imgs/wild/康里巎巎-行/夷.png,032534
data/50k/imgs/032535.png,康里巎巎,行,夹,9018,3,54167,54167,,data/50k/std/032535.png,hcsu_wild,data/hcsu_kxl/imgs/wild/康里巎巎-行/夹.png,032535
data/50k/imgs/032536.png,康里巎巎,行,奉,9018,3,1202,1202,,data/50k/std/032536.png,hcsu_wild,data/hcsu_kxl/imgs/wild/康里巎巎-行/奉.png,032536
data/50k/imgs/032537.png,康里巎巎,行,女,9018,3,1221,1221,,data/50k/std/032537.png,hcsu_wild,data/hcsu_kxl/imgs/wild/康里巎巎-行/女.png,032537
data/50k/imgs/032538.png,康里巎巎,行,如,9018,3,29331,29331,,data/50k/std/032538.png,hcsu_wild,data/hcsu_kxl/imgs/wild/康里巎巎-行/如.png,032538
data/50k/imgs/032539.png,康里巎巎,行,妙,9018,3,1238,1238,,data/50k/std/032539.png,hcsu_wild,data/hcsu_kxl/imgs/wild/康里巎巎-行/妙.png,032539
data/50k/imgs/032540.png,康里巎巎,行,姆,9018,3,54636,54636,,data/50k/std/032540.png,hcsu_wild,data/hcsu_kxl/imgs/wild/康里巎巎-行/姆.png,032540
data/50k/imgs/032541.png,康里巎巎,行,姑,9018,3,1253,1253,,data/50k/std/032541.png,hcsu_wild,data/hcsu_kxl/imgs/wild/康里巎巎-行/姑.png,032541
data/50k/imgs/032542.png,康里巎巎,行,姬,9018,3,22344,22344,,data/50k/std/032542.png,hcsu_wild,data/hcsu_kxl/imgs/wild/康里巎巎-行/姬.png,032542
data/50k/imgs/032543.png,康里巎巎,行,娘,9018,3,22355,22355,,data/50k/std/032543.png,hcsu_wild,data/hcsu_kxl/imgs/wild/康里巎巎-行/娘.png,032543
data/50k/imgs/032544.png,康里巎巎,行,婢,9018,3,22370,22370,,data/50k/std/032544.png,hcsu_wild,data/hcsu_kxl/imgs/wild/康里巎巎-行/婢.png,032544
data/50k/imgs/032545.png,康里巎巎,行,媒,9018,3,1299,1299,,data/50k/std/032545.png,hcsu_wild,data/hcsu_kxl/imgs/wild/康里巎巎-行/媒.png,032545
data/50k/imgs/032546.png,康里巎巎,行,子,9018,3,1332,1332,,data/50k/std/032546.png,hcsu_wild,data/hcsu_kxl/imgs/wild/康里巎巎-行/子.png,032546
data/50k/imgs/032547.png,康里巎巎,行,字,9018,3,29439,29439,,data/50k/std/032547.png,hcsu_wild,data/hcsu_kxl/imgs/wild/康里巎巎-行/字.png,032547
data/50k/imgs/032548.png,康里巎巎,行,孟,9018,3,1342,1342,,data/50k/std/032548.png,hcsu_wild,data/hcsu_kxl/imgs/wild/康里巎巎-行/孟.png,032548
data/50k/imgs/032549.png,康里巎巎,行,宇,9018,3,1363,1363,,data/50k/std/032549.png,hcsu_wild,data/hcsu_kxl/imgs/wild/康里巎巎-行/宇.png,032549
data/50k/imgs/032550.png,康里巎巎,行,安,9018,3,1365,1365,,data/50k/std/032550.png,hcsu_wild,data/hcsu_kxl/imgs/wild/康里巎巎-行/安.png,032550
data/50k/imgs/032551.png,康里巎巎,行,定,9018,3,1374,1374,,data/50k/std/032551.png,hcsu_wild,data/hcsu_kxl/imgs/wild/康里巎巎-行/定.png,032551
data/50k/imgs/032552.png,康里巎巎,行,客,9018,3,1377,1377,,data/50k/std/032552.png,hcsu_wild,data/hcsu_kxl/imgs/wild/康里巎巎-行/客.png,032552
data/50k/imgs/032553.png,康里巎巎,行,宣,9018,3,22456,22456,,data/50k/std/032553.png,hcsu_wild,data/hcsu_kxl/imgs/wild/康里巎巎-行/宣.png,032553
data/50k/imgs/032554.png,康里巎巎,行,室,9018,3,1379,1379,,data/50k/std/032554.png,hcsu_wild,data/hcsu_kxl/imgs/wild/康里巎巎-行/室.png,032554
data/50k/imgs/032555.png,康里巎巎,行,宴,9018,3,22466,22466,,data/50k/std/032555.png,hcsu_wild,data/hcsu_kxl/imgs/wild/康里巎巎-行/宴.png,032555
data/50k/imgs/032556.png,康里巎巎,行,寒,9018,3,29511,29511,,data/50k/std/032556.png,hcsu_wild,data/hcsu_kxl/imgs/wild/康里巎巎-行/寒.png,032556
data/50k/imgs/032557.png,康里巎巎,行,射,9018,3,1442,1442,,data/50k/std/032557.png,hcsu_wild,data/hcsu_kxl/imgs/wild/康里巎巎-行/射.png,032557
data/50k/imgs/032558.png,康里巎巎,行,尊,9018,3,29551,29551,,data/50k/std/032558.png,hcsu_wild,data/hcsu_kxl/imgs/wild/康里巎巎-行/尊.png,032558
data/50k/imgs/032559.png,康里巎巎,行,少,9018,3,22531,22531,,data/50k/std/032559.png,hcsu_wild,data/hcsu_kxl/imgs/wild/康里巎巎-行/少.png,032559
data/50k/imgs/032560.png,康里巎巎,行,尚,9018,3,29563,29563,,data/50k/std/032560.png,hcsu_wild,data/hcsu_kxl/imgs/wild/康里巎巎-行/尚.png,032560
data/50k/imgs/032561.png,康里巎巎,行,尺,9018,3,1470,1470,,data/50k/std/032561.png,hcsu_wild,data/hcsu_kxl/imgs/wild/康里巎巎-行/尺.png,032561
data/50k/imgs/032562.png,康里巎巎,行,尼,9018,3,1472,1472,,data/50k/std/032562.png,hcsu_wild,data/hcsu_kxl/imgs/wild/康里巎巎-行/尼.png,032562
data/50k/imgs/032563.png,康里巎巎,行,山,9018,3,1495,1495,,data/50k/std/032563.png,hcsu_wild,data/hcsu_kxl/imgs/wild/康里巎巎-行/山.png,032563
data/50k/imgs/032564.png,康里巎巎,行,嵬,9018,3,22619,22619,,data/50k/std/032564.png,hcsu_wild,data/hcsu_kxl/imgs/wild/康里巎巎-行/嵬.png,032564
data/50k/imgs/032565.png,康里巎巎,行,巫,9018,3,22647,22647,,data/50k/std/032565.png,hcsu_wild,data/hcsu_kxl/imgs/wild/康里巎巎-行/巫.png,032565
data/50k/imgs/032566.png,康里巎巎,行,差,9018,3,1570,1570,,data/50k/std/032566.png,hcsu_wild,data/hcsu_kxl/imgs/wild/康里巎巎-行/差.png,032566
data/50k/imgs/032567.png,康里巎巎,行,己,9018,3,29675,29675,,data/50k/std/032567.png,hcsu_wild,data/hcsu_kxl/imgs/wild/康里巎巎-行/己.png,032567
data/50k/imgs/032568.png,康里巎巎,行,师,9018,3,54211,54211,,data/50k/std/032568.png,hcsu_wild,data/hcsu_kxl/imgs/wild/康里巎巎-行/师.png,032568
data/50k/imgs/032569.png,康里巎巎,行,帷,9018,3,1603,1603,,data/50k/std/032569.png,hcsu_wild,data/hcsu_kxl/imgs/wild/康里巎巎-行/帷.png,032569
data/50k/imgs/032570.png,康里巎巎,行,幕,9018,3,1609,1609,,data/50k/std/032570.png,hcsu_wild,data/hcsu_kxl/imgs/wild/康里巎巎-行/幕.png,032570
data/50k/imgs/032571.png,康里巎巎,行,平,9018,3,1617,1617,,data/50k/std/032571.png,hcsu_wild,data/hcsu_kxl/imgs/wild/康里巎巎-行/平.png,032571
data/50k/imgs/032572.png,康里巎巎,行,幸,9018,3,22700,22700,,data/50k/std/032572.png,hcsu_wild,data/hcsu_kxl/imgs/wild/康里巎巎-行/幸.png,032572
data/50k/imgs/032573.png,康里巎巎,行,幽,9018,3,1627,1627,,data/50k/std/032573.png,hcsu_wild,data/hcsu_kxl/imgs/wild/康里巎巎-行/幽.png,032573
data/50k/imgs/032574.png,康里巎巎,行,庭,9018,3,22723,22723,,data/50k/std/032574.png,hcsu_wild,data/hcsu_kxl/imgs/wild/康里巎巎-行/庭.png,032574
data/50k/imgs/032575.png,康里巎巎,行,庵,9018,3,54367,54367,,data/50k/std/032575.png,hcsu_wild,data/hcsu_kxl/imgs/wild/康里巎巎-行/庵.png,032575
data/50k/imgs/032576.png,康里巎巎,行,廊,9018,3,1654,1654,,data/50k/std/032576.png,hcsu_wild,data/hcsu_kxl/imgs/wild/康里巎巎-行/廊.png,032576
data/50k/imgs/032577.png,康里巎巎,行,彦,9018,3,1734,1734,,data/50k/std/032577.png,hcsu_wild,data/hcsu_kxl/imgs/wild/康里巎巎-行/彦.png,032577
data/50k/imgs/032578.png,康里巎巎,行,影,9018,3,22820,22820,,data/50k/std/032578.png,hcsu_wild,data/hcsu_kxl/imgs/wild/康里巎巎-行/影.png,032578
data/50k/imgs/032579.png,康里巎巎,行,彼,9018,3,1746,1746,,data/50k/std/032579.png,hcsu_wild,data/hcsu_kxl/imgs/wild/康里巎巎-行/彼.png,032579
data/50k/imgs/032580.png,康里巎巎,行,往,9018,3,29851,29851,,data/50k/std/032580.png,hcsu_wild,data/hcsu_kxl/imgs/wild/康里巎巎-行/往.png,032580
data/50k/imgs/032581.png,康里巎巎,行,後,9018,3,1756,1756,,data/50k/std/032581.png,hcsu_wild,data/hcsu_kxl/imgs/wild/康里巎巎-行/後.png,032581
data/50k/imgs/032582.png,康里巎巎,行,徐,9018,3,1757,1757,,data/50k/std/032582.png,hcsu_wild,data/hcsu_kxl/imgs/wild/康里巎巎-行/徐.png,032582
data/50k/imgs/032583.png,康里巎巎,行,得,9018,3,1760,1760,,data/50k/std/032583.png,hcsu_wild,data/hcsu_kxl/imgs/wild/康里巎巎-行/得.png,032583
data/50k/imgs/032584.png,康里巎巎,行,思,9018,3,1811,1811,,data/50k/std/032584.png,hcsu_wild,data/hcsu_kxl/imgs/wild/康里巎巎-行/思.png,032584
data/50k/imgs/032585.png,康里巎巎,行,怡,9018,3,1813,1813,,data/50k/std/032585.png,hcsu_wild,data/hcsu_kxl/imgs/wild/康里巎巎-行/怡.png,032585
data/50k/imgs/032586.png,康里巎巎,行,恶,9018,3,54317,54317,,data/50k/std/032586.png,hcsu_wild,data/hcsu_kxl/imgs/wild/康里巎巎-行/恶.png,032586
data/50k/imgs/032587.png,康里巎巎,行,悲,9018,3,1866,1866,,data/50k/std/032587.png,hcsu_wild,data/hcsu_kxl/imgs/wild/康里巎巎-行/悲.png,032587
data/50k/imgs/032588.png,康里巎巎,行,惜,9018,3,22964,22964,,data/50k/std/032588.png,hcsu_wild,data/hcsu_kxl/imgs/wild/康里巎巎-行/惜.png,032588
data/50k/imgs/032589.png,康里巎巎,行,惠,9018,3,22966,22966,,data/50k/std/032589.png,hcsu_wild,data/hcsu_kxl/imgs/wild/康里巎巎-行/惠.png,032589
data/50k/imgs/032590.png,康里巎巎,行,想,9018,3,22974,22974,,data/50k/std/032590.png,hcsu_wild,data/hcsu_kxl/imgs/wild/康里巎巎-行/想.png,032590
data/50k/imgs/032591.png,康里巎巎,行,愁,9018,3,22980,22980,,data/50k/std/032591.png,hcsu_wild,data/hcsu_kxl/imgs/wild/康里巎巎-行/愁.png,032591
data/50k/imgs/032592.png,康里巎巎,行,戎,9018,3,1995,1995,,data/50k/std/032592.png,hcsu_wild,data/hcsu_kxl/imgs/wild/康里巎巎-行/戎.png,032592
data/50k/imgs/032593.png,康里巎巎,行,我,9018,3,1997,1997,,data/50k/std/032593.png,hcsu_wild,data/hcsu_kxl/imgs/wild/康里巎巎-行/我.png,032593
data/50k/imgs/032594.png,康里巎巎,行,才,9018,3,23108,23108,,data/50k/std/032594.png,hcsu_wild,data/hcsu_kxl/imgs/wild/康里巎巎-行/才.png,032594
data/50k/imgs/032595.png,康里巎巎,行,拂,9018,3,30176,30176,,data/50k/std/032595.png,hcsu_wild,data/hcsu_kxl/imgs/wild/康里巎巎-行/拂.png,032595
data/50k/imgs/032596.png,康里巎巎,行,持,9018,3,23183,23183,,data/50k/std/032596.png,hcsu_wild,data/hcsu_kxl/imgs/wild/康里巎巎-行/持.png,032596
data/50k/imgs/032597.png,康里巎巎,行,指,9018,3,2107,2107,,data/50k/std/032597.png,hcsu_wild,data/hcsu_kxl/imgs/wild/康里巎巎-行/指.png,032597
data/50k/imgs/032598.png,康里巎巎,行,挛,9018,3,55229,55229,,data/50k/std/032598.png,hcsu_wild,data/hcsu_kxl/imgs/wild/康里巎巎-行/挛.png,032598
data/50k/imgs/032599.png,康里巎巎,行,捉,9018,3,23203,23203,,data/50k/std/032599.png,hcsu_wild,data/hcsu_kxl/imgs/wild/康里巎巎-行/捉.png,032599
data/50k/imgs/032600.png,康里巎巎,行,捧,9018,3,23214,23214,,data/50k/std/032600.png,hcsu_wild,data/hcsu_kxl/imgs/wild/康里巎巎-行/捧.png,032600
data/50k/imgs/032601.png,康里巎巎,行,捻,9018,3,55230,55230,,data/50k/std/032601.png,hcsu_wild,data/hcsu_kxl/imgs/wild/康里巎巎-行/捻.png,032601
data/50k/imgs/032602.png,康里巎巎,行,推,9018,3,23243,23243,,data/50k/std/032602.png,hcsu_wild,data/hcsu_kxl/imgs/wild/康里巎巎-行/推.png,032602
data/50k/imgs/032603.png,康里巎巎,行,支,9018,3,23340,23340,,data/50k/std/032603.png,hcsu_wild,data/hcsu_kxl/imgs/wild/康里巎巎-行/支.png,032603
data/50k/imgs/032604.png,康里巎巎,行,改,9018,3,2266,2266,,data/50k/std/032604.png,hcsu_wild,data/hcsu_kxl/imgs/wild/康里巎巎-行/改.png,032604
data/50k/imgs/032605.png,康里巎巎,行,放,9018,3,23349,23349,,data/50k/std/032605.png,hcsu_wild,data/hcsu_kxl/imgs/wild/康里巎巎-行/放.png,032605
data/50k/imgs/032606.png,康里巎巎,行,故,9018,3,2276,2276,,data/50k/std/032606.png,hcsu_wild,data/hcsu_kxl/imgs/wild/康里巎巎-行/故.png,032606
data/50k/imgs/032607.png,康里巎巎,行,整,9018,3,23378,23378,,data/50k/std/032607.png,hcsu_wild,data/hcsu_kxl/imgs/wild/康里巎巎-行/整.png,032607
data/50k/imgs/032608.png,康里巎巎,行,斗,9018,3,23392,23392,,data/50k/std/032608.png,hcsu_wild,data/hcsu_kxl/imgs/wild/康里巎巎-行/斗.png,032608
data/50k/imgs/032609.png,康里巎巎,行,斯,9018,3,2328,2328,,data/50k/std/032609.png,hcsu_wild,data/hcsu_kxl/imgs/wild/康里巎巎-行/斯.png,032609
data/50k/imgs/032610.png,康里巎巎,行,施,9018,3,2335,2335,,data/50k/std/032610.png,hcsu_wild,data/hcsu_kxl/imgs/wild/康里巎巎-行/施.png,032610
data/50k/imgs/032611.png,康里巎巎,行,旗,9018,3,23428,23428,,data/50k/std/032611.png,hcsu_wild,data/hcsu_kxl/imgs/wild/康里巎巎-行/旗.png,032611
data/50k/imgs/032612.png,康里巎巎,行,既,9018,3,23434,23434,,data/50k/std/032612.png,hcsu_wild,data/hcsu_kxl/imgs/wild/康里巎巎-行/既.png,032612
data/50k/imgs/032613.png,康里巎巎,行,昨,9018,3,23468,23468,,data/50k/std/032613.png,hcsu_wild,data/hcsu_kxl/imgs/wild/康里巎巎-行/昨.png,032613
data/50k/imgs/032614.png,康里巎巎,行,是,9018,3,30496,30496,,data/50k/std/032614.png,hcsu_wild,data/hcsu_kxl/imgs/wild/康里巎巎-行/是.png,032614
data/50k/imgs/032615.png,康里巎巎,行,晓,9018,3,54859,54859,,data/50k/std/032615.png,hcsu_wild,data/hcsu_kxl/imgs/wild/康里巎巎-行/晓.png,032615
data/50k/imgs/032616.png,康里巎巎,行,智,9018,3,2424,2424,,data/50k/std/032616.png,hcsu_wild,data/hcsu_kxl/imgs/wild/康里巎巎-行/智.png,032616
data/50k/imgs/032617.png,康里巎巎,行,曲,9018,3,23540,23540,,data/50k/std/032617.png,hcsu_wild,data/hcsu_kxl/imgs/wild/康里巎巎-行/曲.png,032617
data/50k/imgs/032618.png,康里巎巎,行,月,9018,3,2477,2477,,data/50k/std/032618.png,hcsu_wild,data/hcsu_kxl/imgs/wild/康里巎巎-行/月.png,032618
data/50k/imgs/032619.png,康里巎巎,行,有,9018,3,30582,30582,,data/50k/std/032619.png,hcsu_wild,data/hcsu_kxl/imgs/wild/康里巎巎-行/有.png,032619
data/50k/imgs/032620.png,康里巎巎,行,朝,9018,3,30593,30593,,data/50k/std/032620.png,hcsu_wild,data/hcsu_kxl/imgs/wild/康里巎巎-行/朝.png,032620
data/50k/imgs/032621.png,康里巎巎,行,期,9018,3,23568,23568,,data/50k/std/032621.png,hcsu_wild,data/hcsu_kxl/imgs/wild/康里巎巎-行/期.png,032621
data/50k/imgs/032622.png,康里巎巎,行,木,9018,3,30596,30596,,data/50k/std/032622.png,hcsu_wild,data/hcsu_kxl/imgs/wild/康里巎巎-行/木.png,032622
data/50k/imgs/032623.png,康里巎巎,行,未,9018,3,30597,30597,,data/50k/std/032623.png,hcsu_wild,data/hcsu_kxl/imgs/wild/康里巎巎-行/未.png,032623
data/50k/imgs/032624.png,康里巎巎,行,朱,9018,3,23576,23576,,data/50k/std/032624.png,hcsu_wild,data/hcsu_kxl/imgs/wild/康里巎巎-行/朱.png,032624
data/50k/imgs/032625.png,康里巎巎,行,杜,9018,3,2518,2518,,data/50k/std/032625.png,hcsu_wild,data/hcsu_kxl/imgs/wild/康里巎巎-行/杜.png,032625
data/50k/imgs/032626.png,康里巎巎,行,来,9018,3,54718,54718,,data/50k/std/032626.png,hcsu_wild,data/hcsu_kxl/imgs/wild/康里巎巎-行/来.png,032626
data/50k/imgs/032627.png,康里巎巎,行,林,9018,3,30647,30647,,data/50k/std/032627.png,hcsu_wild,data/hcsu_kxl/imgs/wild/康里巎巎-行/林.png,032627
data/50k/imgs/032628.png,康里巎巎,行,果,9018,3,2545,2545,,data/50k/std/032628.png,hcsu_wild,data/hcsu_kxl/imgs/wild/康里巎巎-行/果.png,032628
data/50k/imgs/032629.png,康里巎巎,行,柄,9018,3,2559,2559,,data/50k/std/032629.png,hcsu_wild,data/hcsu_kxl/imgs/wild/康里巎巎-行/柄.png,032629
data/50k/imgs/032630.png,康里巎巎,行,桂,9018,3,2602,2602,,data/50k/std/032630.png,hcsu_wild,data/hcsu_kxl/imgs/wild/康里巎巎-行/桂.png,032630
data/50k/imgs/032631.png,康里巎巎,行,桐,9018,3,23684,23684,,data/50k/std/032631.png,hcsu_wild,data/hcsu_kxl/imgs/wild/康里巎巎-行/桐.png,032631
data/50k/imgs/032632.png,康里巎巎,行,椒,9018,3,21080,21080,,data/50k/std/032632.png,hcsu_wild,data/hcsu_kxl/imgs/wild/康里巎巎-行/椒.png,032632
data/50k/imgs/032633.png,康里巎巎,行,樽,9018,3,23816,23816,,data/50k/std/032633.png,hcsu_wild,data/hcsu_kxl/imgs/wild/康里巎巎-行/樽.png,032633
data/50k/imgs/032634.png,康里巎巎,行,欷,9018,3,54724,54724,,data/50k/std/032634.png,hcsu_wild,data/hcsu_kxl/imgs/wild/康里巎巎-行/欷.png,032634
data/50k/imgs/032635.png,康里巎巎,行,欺,9018,3,23862,23862,,data/50k/std/032635.png,hcsu_wild,data/hcsu_kxl/imgs/wild/康里巎巎-行/欺.png,032635
data/50k/imgs/032636.png,康里巎巎,行,正,9018,3,23880,23880,,data/50k/std/032636.png,hcsu_wild,data/hcsu_kxl/imgs/wild/康里巎巎-行/正.png,032636
data/50k/imgs/032637.png,康里巎巎,行,武,9018,3,2805,2805,,data/50k/std/032637.png,hcsu_wild,data/hcsu_kxl/imgs/wild/康里巎巎-行/武.png,032637
data/50k/imgs/032638.png,康里巎巎,行,死,9018,3,23894,23894,,data/50k/std/032638.png,hcsu_wild,data/hcsu_kxl/imgs/wild/康里巎巎-行/死.png,032638
data/50k/imgs/032639.png,康里巎巎,行,母,9018,3,23926,23926,,data/50k/std/032639.png,hcsu_wild,data/hcsu_kxl/imgs/wild/康里巎巎-行/母.png,032639
data/50k/imgs/032640.png,康里巎巎,行,氏,9018,3,23941,23941,,data/50k/std/032640.png,hcsu_wild,data/hcsu_kxl/imgs/wild/康里巎巎-行/氏.png,032640
data/50k/imgs/032641.png,康里巎巎,行,水,9018,3,30978,30978,,data/50k/std/032641.png,hcsu_wild,data/hcsu_kxl/imgs/wild/康里巎巎-行/水.png,032641
data/50k/imgs/032642.png,康里巎巎,行,江,9018,3,30994,30994,,data/50k/std/032642.png,hcsu_wild,data/hcsu_kxl/imgs/wild/康里巎巎-行/江.png,032642
data/50k/imgs/032643.png,康里巎巎,行,池,9018,3,2891,2891,,data/50k/std/032643.png,hcsu_wild,data/hcsu_kxl/imgs/wild/康里巎巎-行/池.png,032643
data/50k/imgs/032644.png,康里巎巎,行,法,9018,3,2949,2949,,data/50k/std/032644.png,hcsu_wild,data/hcsu_kxl/imgs/wild/康里巎巎-行/法.png,032644
data/50k/imgs/032645.png,康里巎巎,行,渡,9018,3,3092,3092,,data/50k/std/032645.png,hcsu_wild,data/hcsu_kxl/imgs/wild/康里巎巎-行/渡.png,032645
data/50k/imgs/032646.png,康里巎巎,行,滋,9018,3,24220,24220,,data/50k/std/032646.png,hcsu_wild,data/hcsu_kxl/imgs/wild/康里巎巎-行/滋.png,032646
data/50k/imgs/032647.png,康里巎巎,行,滑,9018,3,3145,3145,,data/50k/std/032647.png,hcsu_wild,data/hcsu_kxl/imgs/wild/康里巎巎-行/滑.png,032647
data/50k/imgs/032648.png,康里巎巎,行,潼,9018,3,55231,55231,,data/50k/std/032648.png,hcsu_wild,data/hcsu_kxl/imgs/wild/康里巎巎-行/潼.png,032648
data/50k/imgs/032649.png,康里巎巎,行,濞,9018,3,55232,55232,,data/50k/std/032649.png,hcsu_wild,data/hcsu_kxl/imgs/wild/康里巎巎-行/濞.png,032649
data/50k/imgs/032650.png,康里巎巎,行,灞,9018,3,55072,55072,,data/50k/std/032650.png,hcsu_wild,data/hcsu_kxl/imgs/wild/康里巎巎-行/灞.png,032650
data/50k/imgs/032651.png,康里巎巎,行,熊,9018,3,3324,3324,,data/50k/std/032651.png,hcsu_wild,data/hcsu_kxl/imgs/wild/康里巎巎-行/熊.png,032651
data/50k/imgs/032652.png,康里巎巎,行,熙,9018,3,24406,24406,,data/50k/std/032652.png,hcsu_wild,data/hcsu_kxl/imgs/wild/康里巎巎-行/熙.png,032652
data/50k/imgs/032653.png,康里巎巎,行,父,9018,3,31476,31476,,data/50k/std/032653.png,hcsu_wild,data/hcsu_kxl/imgs/wild/康里巎巎-行/父.png,032653
data/50k/imgs/032654.png,康里巎巎,行,牧,9018,3,24470,24470,,data/50k/std/032654.png,hcsu_wild,data/hcsu_kxl/imgs/wild/康里巎巎-行/牧.png,032654
data/50k/imgs/032655.png,康里巎巎,行,物,9018,3,3393,3393,,data/50k/std/032655.png,hcsu_wild,data/hcsu_kxl/imgs/wild/康里巎巎-行/物.png,032655
data/50k/imgs/032656.png,康里巎巎,行,犀,9018,3,3399,3399,,data/50k/std/032656.png,hcsu_wild,data/hcsu_kxl/imgs/wild/康里巎巎-行/犀.png,032656
data/50k/imgs/032657.png,康里巎巎,行,玉,9018,3,24545,24545,,data/50k/std/032657.png,hcsu_wild,data/hcsu_kxl/imgs/wild/康里巎巎-行/玉.png,032657
data/50k/imgs/032658.png,康里巎巎,行,王,9018,3,31573,31573,,data/50k/std/032658.png,hcsu_wild,data/hcsu_kxl/imgs/wild/康里巎巎-行/王.png,032658
data/50k/imgs/032659.png,康里巎巎,行,珊,9018,3,3484,3484,,data/50k/std/032659.png,hcsu_wild,data/hcsu_kxl/imgs/wild/康里巎巎-行/珊.png,032659
data/50k/imgs/032660.png,康里巎巎,行,珠,9018,3,24565,24565,,data/50k/std/032660.png,hcsu_wild,data/hcsu_kxl/imgs/wild/康里巎巎-行/珠.png,032660
data/50k/imgs/032661.png,康里巎巎,行,珥,9018,3,24569,24569,,data/50k/std/032661.png,hcsu_wild,data/hcsu_kxl/imgs/wild/康里巎巎-行/珥.png,032661
data/50k/imgs/032662.png,康里巎巎,行,瑚,9018,3,24603,24603,,data/50k/std/032662.png,hcsu_wild,data/hcsu_kxl/imgs/wild/康里巎巎-行/瑚.png,032662
data/50k/imgs/032663.png,康里巎巎,行,甚,9018,3,3579,3579,,data/50k/std/032663.png,hcsu_wild,data/hcsu_kxl/imgs/wild/康里巎巎-行/甚.png,032663
data/50k/imgs/032664.png,康里巎巎,行,生,9018,3,31686,31686,,data/50k/std/032664.png,hcsu_wild,data/hcsu_kxl/imgs/wild/康里巎巎-行/生.png,032664
